category,timestamp,n_pkts,n_bits,n_drops,n_syn_pkts,n_ack_pkts,n_psh_pkts,n_rst_pkts,n_fin_pkts,n_ece_pkts,n_urg_pkts,n_cwr_pkts,n_tcp_payload_misbehaviour_drops,n_tcp_payload_misbehaviour_timeouts,n_out_of_order_drops,n_ssl_renegotiation_requests
InboundTCPMetrics,1685476435000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476445000,4,12112,0,3,4,1,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685476445000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476445000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476455000,9,32704,0,9,9,3,2,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685476455000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476455000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476465000,2,3824,0,2,1,4,2,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685476465000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476465000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476475000,7,456,0,1,5,3,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476475000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476475000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476485000,2,6280,0,1,2,5,0,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685476485000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476485000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476495000,3,5880,0,6,2,9,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685476495000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476495000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476505000,3,10408,0,2,3,1,0,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685476505000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476505000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476515000,9,31840,0,6,9,4,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685476515000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476515000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476525000,2,9024,0,2,2,9,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476525000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476525000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476535000,37,348816,0,4,36,6,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685476535000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476535000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476545000,2,5448,0,6,2,7,2,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685476545000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476545000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476555000,3,6376,0,2,3,1,1,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685476555000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476555000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476565000,7,1144,0,2,4,2,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476565000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476565000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476575000,7,26072,0,8,7,2,4,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476575000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476575000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476585000,5,13504,0,6,5,2,2,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685476585000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476585000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476595000,3,3632,0,3,3,1,0,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685476595000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476595000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476605000,1,784,0,3,1,1,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476605000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476605000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476615000,4,7696,0,4,4,1,2,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685476615000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476615000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476625000,12,33904,0,1,12,4,4,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685476625000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476625000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476635000,20,39776,0,9,19,6,1,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685476635000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476635000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476645000,3,7128,0,2,3,9,1,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685476645000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476645000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476655000,1,960,0,3,7,3,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476655000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476655000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476665000,2,2360,0,3,2,6,1,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685476665000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476665000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476675000,3,5752,0,2,3,1,0,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685476675000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476675000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476685000,4,7840,0,4,3,1,2,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685476685000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476685000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476695000,8,23208,0,8,8,3,3,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685476695000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476695000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476705000,1,1056,0,3,1,5,1,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685476705000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476705000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476715000,1,648,0,3,7,3,2,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476715000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476715000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476725000,1,2480,0,3,1,3,3,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476725000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476725000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476735000,6,18072,0,5,6,1,1,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685476735000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476735000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476745000,4,10848,0,4,4,2,2,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685476745000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476745000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476755000,6,14896,0,3,6,2,1,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685476755000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476755000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476765000,2,5104,0,4,1,7,4,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476765000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476765000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476775000,7,816,0,0,7,3,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476775000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476775000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476785000,9,19832,0,7,9,2,2,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685476785000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476785000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476795000,6,13304,0,5,5,2,2,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685476795000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476795000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476805000,5,16896,0,5,5,2,0,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685476805000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476805000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476815000,6,18832,0,5,6,2,2,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685476815000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476815000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476825000,7,19928,0,7,7,3,2,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685476825000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476825000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476835000,3,11024,0,3,3,1,0,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685476835000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476835000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476845000,7,23664,0,9,6,3,4,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685476845000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476845000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476855000,16,20640,0,4,15,4,5,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685476855000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476855000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476865000,1,1016,0,4,9,5,3,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685476865000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476865000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476875000,9,29160,0,7,9,4,0,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685476875000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476875000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476885000,8,53992,0,2,8,1,1,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685476885000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476885000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476895000,2,2344,0,4,1,8,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685476895000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476895000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476905000,2,5616,0,2,2,7,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685476905000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476905000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476915000,4,6136,0,5,3,1,4,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685476915000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476915000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476925000,5,19376,0,5,5,1,3,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476925000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476925000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476935000,5,10984,0,1,5,2,1,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685476935000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476935000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476945000,1,1512,0,2,1,8,2,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685476945000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476945000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476955000,4,17456,0,5,3,1,2,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476955000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476955000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476965000,2,1888,0,4,2,6,1,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685476965000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476965000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476975000,32,162608,0,1,30,9,8,5,0,0,0,0,0,0,0
InboundTCPMetrics,1685476975000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476975000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476985000,2,1488,0,4,1,5,6,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685476985000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476985000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476995000,5,12304,0,2,5,2,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476995000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685476995000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477005000,2,2112,0,1,2,1,1,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685477005000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477005000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477015000,2,3000,0,6,2,7,3,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685477015000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477015000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477025000,4,12968,0,3,3,1,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477025000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477025000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477035000,13,17704,0,6,12,5,9,7,0,0,0,0,0,0,0
InboundTCPMetrics,1685477035000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477035000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477045000,8,440,0,0,8,1,1,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685477045000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477045000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477055000,10,24760,0,5,10,4,2,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685477055000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477055000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477065000,3,8936,0,3,3,1,1,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685477065000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477065000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477075000,2,5336,0,0,2,1,1,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685477075000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477075000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477085000,8,432,0,1,6,1,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477085000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477085000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477095000,4,14392,0,5,4,1,3,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685477095000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477095000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477105000,6,19384,0,5,6,2,1,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685477105000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477105000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477115000,8,19800,0,6,8,3,3,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685477115000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477115000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477125000,1,912,0,2,1,5,0,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685477125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477135000,2,7544,0,2,2,9,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477135000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477135000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477145000,2,3360,0,3,2,7,0,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685477145000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477145000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477155000,4,9232,0,4,4,1,2,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685477155000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477155000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477165000,5,26576,0,4,5,2,0,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685477165000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477165000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477175000,9,26640,0,6,8,3,4,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685477175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477185000,1,1520,0,4,1,7,0,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685477185000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477185000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477195000,3,2992,0,7,2,1,4,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685477195000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477195000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477205000,1,696,0,2,1,1,1,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477205000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477205000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477215000,5,11752,0,6,5,1,1,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685477215000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477215000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477225000,7,19952,0,5,7,3,2,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685477225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477235000,20,42960,0,9,19,9,1,4,0,0,0,0,0,0,0
InboundTCPMetrics,1685477235000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477235000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477245000,2,1472,0,2,1,8,3,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685477245000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477245000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477255000,1,1232,0,3,9,4,4,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685477255000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477255000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477265000,3,2576,0,5,2,8,2,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685477265000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477265000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477275000,3,6064,0,3,3,1,0,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685477275000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477275000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477285000,1,672,0,2,9,1,2,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477285000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477285000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477295000,8,25736,0,6,8,3,1,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685477295000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477295000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477305000,1,1520,0,1,1,7,0,2,0,0,0,0,0,0,0
InboundTCPMetrics,1685477305000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477305000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477315000,1,704,0,3,7,3,3,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477315000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477315000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477325000,3,4832,0,6,2,1,3,1,0,0,0,0,0,0,0
InboundTCPMetrics,1685477325000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477325000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477335000,2516,27161216,0,7,2515,313,3,3,0,0,0,0,0,0,0
InboundTCPMetrics,1685477335000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477335000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477345000,4240,45896184,0,5,4240,944,2,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477345000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477345000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477355000,4592,49691680,0,5,4591,1034,3,4,0,0,0,0,0,0,4
InboundTCPMetrics,1685477355000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477355000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477365000,4497,48693360,0,4,4497,973,2,0,0,0,0,0,0,0,17
InboundTCPMetrics,1685477365000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477365000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477375000,4561,49393504,0,1,4560,1052,1,0,0,0,0,0,0,0,14
InboundTCPMetrics,1685477375000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477375000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477385000,4549,49222160,0,5,4549,817,2,1,0,0,0,0,0,0,19
InboundTCPMetrics,1685477385000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477385000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477395000,4234,45818840,0,4,4234,1005,1,1,0,0,0,0,0,0,17
InboundTCPMetrics,1685477395000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477395000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477405000,4180,45242040,0,5,4180,1056,1,2,0,0,0,0,0,0,3
InboundTCPMetrics,1685477405000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InboundTCPMetrics,1685477405000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
